p,min1,max1,min2,max2,name1,name2
0.010010428,65,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,253,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,261,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,275,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,277,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,281,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,287,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,289,299,22,32,AQI Data PM10,Traffic Data Low
0.010010428,289,299,35,41,AQI Data PM10,Traffic Data Low
0.010010428,291,299,22,32,AQI Data PM10,Traffic Data Low
0.010010428,293,299,22,32,AQI Data PM10,Traffic Data Low
0.010052138,295,299,22,32,AQI Data PM10,Traffic Data Low
0.010052138,299,299,22,41,AQI Data PM10,Traffic Data Low
0.010010428,301,301,22,40,AQI Data PM10,Traffic Data Low
0.010010428,65,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,253,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,261,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,275,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,277,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,281,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,287,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,289,303,35,40,AQI Data PM10,Traffic Data Low
0.010010428,299,303,35,40,AQI Data PM10,Traffic Data Low
0.010052138,303,303,22,40,AQI Data PM10,Traffic Data Low
0.010010428,65,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,65,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,253,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,253,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,261,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,261,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,275,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,275,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,277,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,277,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,281,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,281,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,287,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,287,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,289,305,23,32,AQI Data PM10,Traffic Data Low
0.010010428,289,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,289,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,291,305,23,32,AQI Data PM10,Traffic Data Low
0.010010428,293,305,23,32,AQI Data PM10,Traffic Data Low
0.010010428,295,305,23,32,AQI Data PM10,Traffic Data Low
0.010010428,299,305,23,32,AQI Data PM10,Traffic Data Low
0.010010428,299,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,299,305,38,38,AQI Data PM10,Traffic Data Low
0.010010428,303,305,35,35,AQI Data PM10,Traffic Data Low
0.010010428,303,305,38,38,AQI Data PM10,Traffic Data Low
0.010260688,305,305,22,32,AQI Data PM10,Traffic Data Low
0.010010428,305,305,34,40,AQI Data PM10,Traffic Data Low
0.010010428,289,307,24,31,AQI Data PM10,Traffic Data Low
0.010010428,291,307,24,31,AQI Data PM10,Traffic Data Low
0.010010428,293,307,24,31,AQI Data PM10,Traffic Data Low
0.010010428,295,307,24,31,AQI Data PM10,Traffic Data Low
0.010010428,299,307,24,31,AQI Data PM10,Traffic Data Low
0.010135558,305,307,24,31,AQI Data PM10,Traffic Data Low
0.010010428,309,309,23,40,AQI Data PM10,Traffic Data Low
0.010010428,309,311,24,31,AQI Data PM10,Traffic Data Low
0.010177268,313,313,24,31,AQI Data PM10,Traffic Data Low
0.010010428,289,315,25,31,AQI Data PM10,Traffic Data Low
0.010010428,291,315,25,31,AQI Data PM10,Traffic Data Low
0.010010428,293,315,25,31,AQI Data PM10,Traffic Data Low
0.010010428,295,315,25,31,AQI Data PM10,Traffic Data Low
0.010010428,299,315,25,31,AQI Data PM10,Traffic Data Low
0.010010428,305,315,25,31,AQI Data PM10,Traffic Data Low
0.010260688,315,315,24,31,AQI Data PM10,Traffic Data Low
0.010010428,317,317,25,31,AQI Data PM10,Traffic Data Low
0.010177268,319,319,26,31,AQI Data PM10,Traffic Data Low
0.010010428,289,321,26,30,AQI Data PM10,Traffic Data Low
0.010010428,291,321,26,30,AQI Data PM10,Traffic Data Low
0.010010428,293,321,26,30,AQI Data PM10,Traffic Data Low
0.010010428,295,321,26,30,AQI Data PM10,Traffic Data Low
0.010010428,299,321,26,30,AQI Data PM10,Traffic Data Low
0.010010428,305,321,26,30,AQI Data PM10,Traffic Data Low
0.010010428,315,321,26,30,AQI Data PM10,Traffic Data Low
0.010010428,321,321,26,31,AQI Data PM10,Traffic Data Low
0.010010428,289,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,291,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,293,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,295,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,299,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,305,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,315,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,321,323,27,30,AQI Data PM10,Traffic Data Low
0.010010428,323,323,26,30,AQI Data PM10,Traffic Data Low
0.010010428,289,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,291,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,293,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,295,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,299,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,305,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,315,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,321,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,323,325,28,30,AQI Data PM10,Traffic Data Low
0.010010428,289,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,291,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,293,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,295,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,299,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,305,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,315,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,321,327,29,30,AQI Data PM10,Traffic Data Low
0.010010428,323,327,29,30,AQI Data PM10,Traffic Data Low
0.010260688,327,327,28,30,AQI Data PM10,Traffic Data Low
0.010177268,329,329,29,29,AQI Data PM10,Traffic Data Low
0.010093848,6,6,27,39,AQI Data PM10,Traffic Data Low
0.010093848,53,53,21,43,AQI Data PM10,Traffic Data Low
0.010010428,8,57,30,32,AQI Data PM10,Traffic Data Low
0.010010428,8,57,34,39,AQI Data PM10,Traffic Data Low
0.010010428,9,57,29,39,AQI Data PM10,Traffic Data Low
0.010010428,10,57,28,40,AQI Data PM10,Traffic Data Low
0.010010428,15,57,27,40,AQI Data PM10,Traffic Data Middle
0.010010428,19,57,26,41,AQI Data PM10,Traffic Data Middle
0.010052138,23,57,25,41,AQI Data PM10,Traffic Data Middle
0.010052138,28,57,24,41,AQI Data PM10,Traffic Data Middle
0.010052138,30,57,23,41,AQI Data PM10,Traffic Data Middle
0.010093848,33,57,23,42,AQI Data PM10,Traffic Data Middle
0.010093848,38,57,22,42,AQI Data PM10,Traffic Data Middle
0.010093848,49,57,22,43,AQI Data PM10,Traffic Data Middle
0.01076121,57,57,21,43,AQI Data PM10,Traffic Data Middle
0.010135558,65,65,20,43,AQI Data PM10,Traffic Data Middle
0.010260688,99,99,19,44,AQI Data PM10,Traffic Data Middle
0.010010428,115,121,20,45,AQI Data PM10,Traffic Data Middle
0.010636079,125,125,20,45,AQI Data PM10,Traffic Data Middle
0.010302398,127,127,20,45,AQI Data PM10,Traffic Data Middle
0.010052138,129,129,20,45,AQI Data PM10,Traffic Data Middle
0.010010428,67,131,20,44,AQI Data PM10,Traffic Data Middle
0.010093848,131,131,20,45,AQI Data PM10,Traffic Data Middle
0.010052138,133,133,20,45,AQI Data PM10,Traffic Data Middle
0.010052138,135,135,20,45,AQI Data PM10,Traffic Data Middle
0.010010428,137,139,21,45,AQI Data PM10,Traffic Data Middle
0.010177268,141,141,21,45,AQI Data PM10,Traffic Data Middle
0.010052138,143,143,21,45,AQI Data PM10,Traffic Data Middle
0.010135558,145,147,21,45,AQI Data PM10,Traffic Data Middle
0.010093848,149,153,21,45,AQI Data PM10,Traffic Data Middle
0.010344108,155,155,21,45,AQI Data PM10,Traffic Data Middle
0.010052138,157,157,21,45,AQI Data PM10,Traffic Data Middle
0.010010428,59,171,21,43,AQI Data PM10,Traffic Data Middle
0.010010428,67,171,21,44,AQI Data PM10,Traffic Data Middle
0.010010428,131,171,21,44,AQI Data PM10,Traffic Data Middle
0.010010428,173,173,21,44,AQI Data PM10,Traffic Data Middle
0.010010428,175,175,21,44,AQI Data PM10,Traffic Data Middle
0.010010428,67,181,22,44,AQI Data PM10,Traffic Data Middle
0.010010428,131,181,22,44,AQI Data PM10,Traffic Data Middle
0.010052138,187,187,21,43,AQI Data PM10,Traffic Data Middle
0.010010428,67,193,22,43,AQI Data PM10,Traffic Data Middle
0.010010428,131,193,22,43,AQI Data PM10,Traffic Data Middle
0.010010428,67,213,23,43,AQI Data PM10,Traffic Data Middle
0.010010428,131,213,23,43,AQI Data PM10,Traffic Data Middle
0.010677789,215,215,23,43,AQI Data PM10,Traffic Data Middle
0.010010428,67,219,24,43,AQI Data PM10,Traffic Data Middle
0.010010428,131,219,24,43,AQI Data PM10,Traffic Data Middle
0.010010428,217,219,23,43,AQI Data PM10,Traffic Data Middle
0.010344108,221,221,23,42,AQI Data PM10,Traffic Data Middle
0.010218978,223,223,23,42,AQI Data PM10,Traffic Data Middle
0.010135558,225,225,23,42,AQI Data PM10,Traffic Data Middle
0.010010428,67,229,24,42,AQI Data PM10,Traffic Data Middle
0.010010428,131,229,24,42,AQI Data PM10,Traffic Data Middle
0.010010428,217,229,24,42,AQI Data PM10,Traffic Data Middle
0.010052138,231,231,24,42,AQI Data PM10,Traffic Data Middle
0.010052138,233,233,24,42,AQI Data PM10,Traffic Data Middle
0.010093848,235,235,24,42,AQI Data PM10,Traffic Data Middle
0.010010428,67,243,24,41,AQI Data PM10,Traffic Data Middle
0.010010428,131,243,24,41,AQI Data PM10,Traffic Data Middle
0.010010428,217,243,24,41,AQI Data PM10,Traffic Data Middle
0.010510949,245,245,24,41,AQI Data PM10,Traffic Data Middle
0.010010428,67,255,25,41,AQI Data PM10,Traffic Data Middle
0.010010428,131,255,25,41,AQI Data PM10,Traffic Data Middle
0.010010428,217,255,25,41,AQI Data PM10,Traffic Data Middle
0.010010428,67,257,26,41,AQI Data PM10,Traffic Data Middle
0.010010428,131,257,26,41,AQI Data PM10,Traffic Data Middle
0.010010428,217,257,26,41,AQI Data PM10,Traffic Data Middle
0.010344108,257,257,25,41,AQI Data PM10,Traffic Data Middle
0.010093848,257,259,25,40,AQI Data PM10,Traffic Data Middle
0.010052138,261,261,25,40,AQI Data PM10,Traffic Data Middle
0.010010428,263,267,25,40,AQI Data PM10,Traffic Data Middle
0.010260688,269,269,25,40,AQI Data PM10,Traffic Data Middle
0.010427529,275,275,25,40,AQI Data PM10,Traffic Data Middle
0.010010428,257,287,26,40,AQI Data PM10,Traffic Data Middle
0.010093848,293,293,26,40,AQI Data PM10,Traffic Data Middle
0.010010428,257,299,27,40,AQI Data PM10,Traffic Data Middle
0.010010428,257,309,28,40,AQI Data PM10,Traffic Data Middle
0.010093848,309,309,27,40,AQI Data PM10,Traffic Data Middle
0.010093848,311,311,28,40,AQI Data PM10,Traffic Data Middle
0.010052138,315,315,28,40,AQI Data PM10,Traffic Data Middle
0.010010428,257,319,28,39,AQI Data PM10,Traffic Data Middle
0.010052138,309,319,28,39,AQI Data PM10,Traffic Data Middle
0.010052138,321,321,28,39,AQI Data PM10,Traffic Data Middle
0.010010428,257,329,29,39,AQI Data PM10,Traffic Data Middle
0.010052138,309,329,29,39,AQI Data PM10,Traffic Data Middle
0.010010428,257,333,30,39,AQI Data PM10,Traffic Data Middle
0.010052138,309,333,30,39,AQI Data PM10,Traffic Data Middle
0.010010428,257,337,31,38,AQI Data PM10,Traffic Data Middle
0.010052138,309,337,31,38,AQI Data PM10,Traffic Data Middle
0.010302398,337,337,31,39,AQI Data PM10,Traffic Data Middle
0.010010428,257,339,32,38,AQI Data PM10,Traffic Data Middle
0.010052138,309,339,32,38,AQI Data PM10,Traffic Data Middle
0.010093848,337,339,32,38,AQI Data PM10,Traffic Data Middle
0.010093848,339,339,31,38,AQI Data PM10,Traffic Data Middle
0.010010428,257,341,32,37,AQI Data PM10,Traffic Data Middle
0.010010428,309,341,32,37,AQI Data PM10,Traffic Data Middle
0.010010428,337,341,32,37,AQI Data PM10,Traffic Data Middle
0.010010428,339,341,32,37,AQI Data PM10,Traffic Data Middle
0.010010428,341,341,31,37,AQI Data PM10,Traffic Data Middle
0.010010428,257,345,34,37,AQI Data PM10,Traffic Data Middle
0.010010428,309,345,34,37,AQI Data PM10,Traffic Data Middle
0.010010428,337,345,34,37,AQI Data PM10,Traffic Data Middle
0.010010428,339,345,34,37,AQI Data PM10,Traffic Data Middle
0.010010428,341,345,34,37,AQI Data PM10,Traffic Data Middle
0.010177268,345,345,34,38,AQI Data PM10,Traffic Data Middle
0.010010428,347,347,35,38,AQI Data PM10,Traffic Data Middle
0.010010428,257,349,35,37,AQI Data PM10,Traffic Data Middle
0.010010428,309,349,35,37,AQI Data PM10,Traffic Data Middle
0.010010428,337,349,35,37,AQI Data PM10,Traffic Data Middle
0.010010428,339,349,35,37,AQI Data PM10,Traffic Data Middle
0.010010428,341,349,35,37,AQI Data PM10,Traffic Data Middle
0.010010428,345,349,35,37,AQI Data PM10,Traffic Data Middle
0.010010428,257,352,35,36,AQI Data PM10,Traffic Data Middle
0.010010428,309,352,35,36,AQI Data PM10,Traffic Data Middle
0.010010428,337,352,35,36,AQI Data PM10,Traffic Data Middle
0.010010428,339,352,35,36,AQI Data PM10,Traffic Data Middle
0.010010428,341,352,35,36,AQI Data PM10,Traffic Data Middle
0.010010428,345,352,35,36,AQI Data PM10,Traffic Data Middle
0.010010428,257,353,36,36,AQI Data PM10,Traffic Data Middle
0.010010428,309,353,36,36,AQI Data PM10,Traffic Data Middle
0.010010428,337,353,36,36,AQI Data PM10,Traffic Data Middle
0.010010428,339,353,36,36,AQI Data PM10,Traffic Data Middle
0.010010428,341,353,36,36,AQI Data PM10,Traffic Data Middle
0.010010428,345,353,36,36,AQI Data PM10,Traffic Data Middle
0.010260688,6,7,10,12,AQI Data PM10,Traffic Data Middle
0.01084463,34,38,4,17,AQI Data PM10,Traffic Data Middle
0.010427529,51,52,3,18,AQI Data PM10,Traffic Data Middle
0.010010428,6,53,11,12,AQI Data PM10,Traffic Data Middle
0.010010428,10,53,10,12,AQI Data PM10,Traffic Data Middle
0.010010428,11,53,8,12,AQI Data PM10,Traffic Data Middle
0.010010428,13,53,7,13,AQI Data PM10,Traffic Data High
0.010010428,15,53,6,13,AQI Data PM10,Traffic Data High
0.010010428,19,53,5,13,AQI Data PM10,Traffic Data High
0.010010428,20,53,5,14,AQI Data PM10,Traffic Data High
0.010010428,23,53,4,14,AQI Data PM10,Traffic Data High
0.010010428,24,53,4,15,AQI Data PM10,Traffic Data High
0.010010428,30,53,4,16,AQI Data PM10,Traffic Data High
0.010010428,41,53,3,16,AQI Data PM10,Traffic Data High
0.010260688,44,53,3,17,AQI Data PM10,Traffic Data High
0.014848801,71,81,3,18,AQI Data PM10,Traffic Data High
0.010135558,95,95,2,17,AQI Data PM10,Traffic Data High
0.010344108,99,99,2,17,AQI Data PM10,Traffic Data High
0.010135558,55,159,3,17,AQI Data PM10,Traffic Data High
0.011220021,178,178,3,17,AQI Data PM10,Traffic Data High
0.011094891,181,189,3,17,AQI Data PM10,Traffic Data High
0.010052138,55,194,3,16,AQI Data PM10,Traffic Data High
0.012930136,203,214,4,17,AQI Data PM10,Traffic Data High
0.01101147,227,239,4,17,AQI Data PM10,Traffic Data High
0.010010428,55,245,4,16,AQI Data PM10,Traffic Data High
0.010135558,247,247,4,16,AQI Data PM10,Traffic Data High
0.010260688,249,249,4,16,AQI Data PM10,Traffic Data High
0.010677789,253,253,4,16,AQI Data PM10,Traffic Data High
0.010594369,271,271,5,17,AQI Data PM10,Traffic Data High
0.010010428,55,277,5,16,AQI Data PM10,Traffic Data High
0.010010428,55,287,5,15,AQI Data PM10,Traffic Data High
0.010135558,289,289,5,15,AQI Data PM10,Traffic Data High
0.010010428,55,293,5,14,AQI Data PM10,Traffic Data High
0.010010428,291,293,5,15,AQI Data PM10,Traffic Data High
0.010010428,55,299,6,14,AQI Data PM10,Traffic Data High
0.010010428,291,299,6,14,AQI Data PM10,Traffic Data High
0.010010428,301,301,6,14,AQI Data PM10,Traffic Data High
0.010010428,55,303,7,13,AQI Data PM10,Traffic Data High
0.010010428,291,303,7,13,AQI Data PM10,Traffic Data High
0.010010428,55,305,7,12,AQI Data PM10,Traffic Data High
0.010010428,291,305,7,12,AQI Data PM10,Traffic Data High
0.010344108,305,305,7,13,AQI Data PM10,Traffic Data High
0.010010428,309,309,6,13,AQI Data PM10,Traffic Data High
0.010010428,55,311,7,8,AQI Data PM10,Traffic Data High
0.010010428,291,311,7,8,AQI Data PM10,Traffic Data High
0.010010428,305,311,7,8,AQI Data PM10,Traffic Data High
0.010010428,55,313,8,8,AQI Data PM10,Traffic Data High
0.010010428,291,313,8,8,AQI Data PM10,Traffic Data High
0.010010428,305,313,8,8,AQI Data PM10,Traffic Data High
0.010052138,313,313,7,8,AQI Data PM10,Traffic Data High
0.010010428,55,315,10,12,AQI Data PM10,Traffic Data High
0.010010428,291,315,10,12,AQI Data PM10,Traffic Data High
0.010010428,305,315,10,12,AQI Data PM10,Traffic Data High
0.010260688,317,317,10,12,AQI Data PM10,Traffic Data High
0.010135558,319,319,10,12,AQI Data PM10,Traffic Data High
0.010052138,321,321,10,12,AQI Data PM10,Traffic Data High
0.010010428,55,323,11,12,AQI Data PM10,Traffic Data High
0.010010428,291,323,11,12,AQI Data PM10,Traffic Data High
0.010010428,305,323,11,12,AQI Data PM10,Traffic Data High
0.010052138,325,325,11,11,AQI Data PM10,Traffic Data High
0.010010428,327,327,11,11,AQI Data PM10,Traffic Data High
0.010010428,5,10,16,33,AQI Data PM25,Traffic Data High
0.010010428,6,10,16,34,AQI Data PM25,Traffic Data High
0.010010428,7,10,16,36,AQI Data PM25,Traffic Data High
0.010010428,8,10,16,39,AQI Data PM25,Traffic Data High
0.010218978,12,12,16,55,AQI Data PM25,Traffic Data High
0.010135558,12,13,17,51,AQI Data PM25,Traffic Data High
0.010010428,12,14,17,46,AQI Data PM25,Traffic Data Car
0.010010428,6,17,17,34,AQI Data PM25,Traffic Data Car
0.010010428,7,17,17,34,AQI Data PM25,Traffic Data Car
0.010010428,8,17,17,34,AQI Data PM25,Traffic Data Car
0.010010428,12,17,17,45,AQI Data PM25,Traffic Data Car
0.010010428,16,17,17,50,AQI Data PM25,Traffic Data Car
0.010010428,17,17,17,52,AQI Data PM25,Traffic Data Car
0.010010428,6,19,17,17,AQI Data PM25,Traffic Data Car
0.010010428,7,19,17,17,AQI Data PM25,Traffic Data Car
0.010010428,8,19,17,17,AQI Data PM25,Traffic Data Car
0.010010428,12,19,17,17,AQI Data PM25,Traffic Data Car
0.010010428,16,19,17,17,AQI Data PM25,Traffic Data Car
0.010010428,17,19,17,17,AQI Data PM25,Traffic Data Car
0.010093848,19,19,17,53,AQI Data PM25,Traffic Data Car
0.010010428,19,21,18,53,AQI Data PM25,Traffic Data Car
0.010260688,21,21,17,53,AQI Data PM25,Traffic Data Car
0.010010428,23,23,18,60,AQI Data PM25,Traffic Data Car
0.010135558,26,26,16,109,AQI Data PM25,Traffic Data Car
0.010010428,26,28,17,103,AQI Data PM25,Traffic Data Car
0.010010428,26,28,105,106,AQI Data PM25,Traffic Data Car
0.010010428,28,28,17,106,AQI Data PM25,Traffic Data Car
0.010010428,26,29,18,103,AQI Data PM25,Traffic Data Car
0.010010428,28,29,18,103,AQI Data PM25,Traffic Data Car
0.010135558,30,31,17,102,AQI Data PM25,Traffic Data Car
0.010302398,33,33,16,103,AQI Data PM25,Traffic Data Car
0.010010428,35,35,16,101,AQI Data PM25,Traffic Data Car
0.010052138,37,37,16,103,AQI Data PM25,Traffic Data Car
0.010052138,37,39,16,102,AQI Data PM25,Traffic Data Car
0.010010428,41,41,15,103,AQI Data PM25,Traffic Data Car
0.010010428,45,47,15,103,AQI Data PM25,Traffic Data Car
0.010260688,49,49,15,103,AQI Data PM25,Traffic Data Car
0.010010428,44,51,15,102,AQI Data PM25,Traffic Data Car
0.010052138,57,57,15,106,AQI Data PM25,Traffic Data Car
0.010010428,59,59,15,105,AQI Data PM25,Traffic Data Car
0.010177268,61,61,15,106,AQI Data PM25,Traffic Data Car
0.010177268,61,63,15,105,AQI Data PM25,Traffic Data Car
0.010010428,41,65,15,101,AQI Data PM25,Traffic Data Car
0.010010428,53,65,15,103,AQI Data PM25,Traffic Data Car
0.010010428,57,65,15,104,AQI Data PM25,Traffic Data Car
0.010177268,65,65,15,106,AQI Data PM25,Traffic Data Car
0.010093848,65,67,16,105,AQI Data PM25,Traffic Data Car
0.010135558,67,67,15,105,AQI Data PM25,Traffic Data Car
0.010093848,69,69,15,110,AQI Data PM25,Traffic Data Car
0.010010428,69,70,15,109,AQI Data PM25,Traffic Data Car
0.010010428,69,71,15,106,AQI Data PM25,Traffic Data Car
0.010010428,69,71,109,109,AQI Data PM25,Traffic Data Car
0.010010428,69,73,15,105,AQI Data PM25,Traffic Data Car
0.010010428,69,75,15,103,AQI Data PM25,Traffic Data Car
0.010010428,77,77,15,107,AQI Data PM25,Traffic Data Car
0.010010428,77,79,15,106,AQI Data PM25,Traffic Data Car
0.010010428,81,81,15,107,AQI Data PM25,Traffic Data Car
0.010010428,83,83,15,107,AQI Data PM25,Traffic Data Car
0.010093848,85,85,15,110,AQI Data PM25,Traffic Data Car
0.010135558,89,89,15,110,AQI Data PM25,Traffic Data Car
0.010052138,85,91,15,109,AQI Data PM25,Traffic Data Car
0.010010428,81,93,15,105,AQI Data PM25,Traffic Data Car
0.010010428,83,93,15,106,AQI Data PM25,Traffic Data Car
0.010052138,85,93,15,107,AQI Data PM25,Traffic Data Car
0.010010428,85,93,109,109,AQI Data PM25,Traffic Data Car
0.010052138,93,93,15,109,AQI Data PM25,Traffic Data Car
0.010010428,65,94,16,103,AQI Data PM25,Traffic Data Car
0.010010428,67,94,16,103,AQI Data PM25,Traffic Data Car
0.010010428,77,94,15,104,AQI Data PM25,Traffic Data Car
0.010093848,97,97,15,109,AQI Data PM25,Traffic Data Car
0.010010428,77,99,15,102,AQI Data PM25,Traffic Data Car
0.010010428,35,101,16,100,AQI Data PM25,Traffic Data Car
0.010010428,77,101,15,100,AQI Data PM25,Traffic Data Car
0.010010428,77,103,15,97,AQI Data PM25,Traffic Data Car
0.010010428,103,103,15,101,AQI Data PM25,Traffic Data Car
0.010010428,33,105,94,94,AQI Data PM25,Traffic Data Car
0.010010428,77,105,15,94,AQI Data PM25,Traffic Data Car
0.010010428,103,105,15,94,AQI Data PM25,Traffic Data Car
0.010177268,105,105,15,97,AQI Data PM25,Traffic Data Car
0.010010428,30,107,17,88,AQI Data PM25,Traffic Data Car
0.010010428,33,107,16,90,AQI Data PM25,Traffic Data Car
0.010010428,77,107,15,93,AQI Data PM25,Traffic Data Car
0.010010428,103,107,15,93,AQI Data PM25,Traffic Data Car
0.010052138,105,107,15,93,AQI Data PM25,Traffic Data Car
0.010010428,33,109,90,90,AQI Data PM25,Traffic Data Car
0.010010428,77,109,90,90,AQI Data PM25,Traffic Data Car
0.010010428,77,109,92,92,AQI Data PM25,Traffic Data Car
0.010010428,103,109,90,90,AQI Data PM25,Traffic Data Car
0.010010428,103,109,92,92,AQI Data PM25,Traffic Data Car
0.010010428,105,109,90,90,AQI Data PM25,Traffic Data Car
0.010010428,105,109,92,92,AQI Data PM25,Traffic Data Car
0.010010428,109,109,15,93,AQI Data PM25,Traffic Data Car
0.010010428,77,110,15,87,AQI Data PM25,Traffic Data Car
0.010010428,103,110,15,87,AQI Data PM25,Traffic Data Car
0.010010428,105,110,15,87,AQI Data PM25,Traffic Data Car
0.010010428,77,111,15,81,AQI Data PM25,Traffic Data Car
0.010010428,103,111,15,81,AQI Data PM25,Traffic Data Car
0.010010428,105,111,15,81,AQI Data PM25,Traffic Data Car
0.010010428,77,112,83,85,AQI Data PM25,Traffic Data Car
0.010010428,103,112,83,85,AQI Data PM25,Traffic Data Car
0.010010428,105,112,83,85,AQI Data PM25,Traffic Data Car
0.010010428,77,113,15,78,AQI Data PM25,Traffic Data Car
0.010010428,77,113,80,80,AQI Data PM25,Traffic Data Car
0.010010428,77,113,84,84,AQI Data PM25,Traffic Data Car
0.010010428,103,113,15,78,AQI Data PM25,Traffic Data Car
0.010010428,103,113,80,80,AQI Data PM25,Traffic Data Car
0.010010428,103,113,84,84,AQI Data PM25,Traffic Data Car
0.010010428,105,113,15,78,AQI Data PM25,Traffic Data Car
0.010010428,105,113,80,80,AQI Data PM25,Traffic Data Car
0.010010428,105,113,84,84,AQI Data PM25,Traffic Data Car
0.010010428,113,113,15,80,AQI Data PM25,Traffic Data Car
0.010010428,77,115,15,77,AQI Data PM25,Traffic Data Car
0.010010428,103,115,15,77,AQI Data PM25,Traffic Data Car
0.010010428,105,115,15,77,AQI Data PM25,Traffic Data Car
0.010010428,113,115,15,77,AQI Data PM25,Traffic Data Car
0.010010428,115,115,15,78,AQI Data PM25,Traffic Data Car
0.010010428,77,116,15,70,AQI Data PM25,Traffic Data Car
0.010010428,77,116,72,74,AQI Data PM25,Traffic Data Car
0.010010428,103,116,15,70,AQI Data PM25,Traffic Data Car
0.010010428,103,116,72,74,AQI Data PM25,Traffic Data Car
0.010010428,105,116,15,70,AQI Data PM25,Traffic Data Car
0.010010428,105,116,72,74,AQI Data PM25,Traffic Data Car
0.010010428,113,116,15,70,AQI Data PM25,Traffic Data Car
0.010010428,113,116,72,74,AQI Data PM25,Traffic Data Car
0.010010428,115,116,15,70,AQI Data PM25,Traffic Data Car
0.010010428,115,116,72,74,AQI Data PM25,Traffic Data Car
0.010010428,77,117,15,69,AQI Data PM25,Traffic Data Car
0.010010428,77,117,76,76,AQI Data PM25,Traffic Data Car
0.010010428,103,117,15,69,AQI Data PM25,Traffic Data Car
0.010010428,103,117,76,76,AQI Data PM25,Traffic Data Car
0.010010428,105,117,15,69,AQI Data PM25,Traffic Data Car
0.010010428,105,117,76,76,AQI Data PM25,Traffic Data Car
0.010010428,113,117,15,69,AQI Data PM25,Traffic Data Car
0.010010428,113,117,76,76,AQI Data PM25,Traffic Data Car
0.010010428,115,117,15,69,AQI Data PM25,Traffic Data Car
0.010010428,115,117,76,76,AQI Data PM25,Traffic Data Car
0.010010428,118,118,16,70,AQI Data PM25,Traffic Data Car
0.010135558,120,120,15,70,AQI Data PM25,Traffic Data Car
0.010010428,124,125,16,69,AQI Data PM25,Traffic Data Car
0.010052138,127,127,16,76,AQI Data PM25,Traffic Data Car
0.010177268,129,129,15,70,AQI Data PM25,Traffic Data Car
0.010093848,130,130,16,76,AQI Data PM25,Traffic Data Car
0.010052138,132,132,16,84,AQI Data PM25,Traffic Data Car
